Datetime,PM2.5,PM10,NO2,O3,CO,SO2,pm25_si,pm10_si,AQI,AQI_category,is_safe_hour,hour,weekday
2020-06-10 11:00:00,14.09,42.69,8.68,15.7,0.36,12.24,23.483333333333334,42.69,42.69,Good,True,11,2
2020-06-10 12:00:00,12.84,32.67,8.06,15.51,0.33,13.39,21.400000000000002,32.67,32.67,Good,True,12,2
2020-06-10 13:00:00,10.03,34.9,8.38,15.55,0.32,13.04,16.716666666666665,34.9,34.9,Good,True,13,2
2020-06-10 14:00:00,9.57,34.22,7.87,15.94,0.29,13.23,15.950000000000001,34.22,34.22,Good,True,14,2
2020-06-10 15:00:00,9.23,48.42,8.3,16.46,0.27,12.82,15.383333333333335,48.42,48.42,Good,True,15,2
2020-06-10 16:00:00,6.97,43.22,9.07,17.05,0.25,12.19,11.616666666666667,43.22,43.22,Good,True,16,2
2020-06-10 17:00:00,7.36,25.56,8.68,11.48,0.26,11.52,12.266666666666667,25.56,25.56,Good,True,17,2
2020-06-10 18:00:00,8.2,42.88,8.83,14.13,0.27,11.68,13.666666666666666,42.88,42.88,Good,True,18,2
2020-06-10 19:00:00,11.46,37.94,9.56,13.06,0.31,14.04,19.1,37.94,37.94,Good,True,19,2
2020-06-10 20:00:00,11.67,39.6,9.73,11.94,0.32,12.23,19.45,39.6,39.6,Good,True,20,2
2020-06-10 21:00:00,9.62,39.06,9.47,12.01,0.34,12.07,16.03333333333333,39.06,39.06,Good,True,21,2
2020-06-10 22:00:00,12.27,39.26,7.46,12.3,0.31,13.87,20.45,39.26,39.26,Good,True,22,2
2020-06-10 23:00:00,5.84,28.08,7.06,12.15,0.31,12.45,9.733333333333334,28.08,28.08,Good,True,23,2
2020-06-11 00:00:00,6.16,27.27,5.93,13.36,0.3,12.54,10.266666666666667,27.27,27.27,Good,True,0,3
2020-06-11 01:00:00,6.85,26.24,5.89,13.59,0.28,13.66,11.416666666666666,26.24,26.24,Good,True,1,3
2020-06-11 02:00:00,5.68,25.18,5.69,10.65,0.28,13.95,9.466666666666667,25.18,25.18,Good,True,2,3
2020-06-11 03:00:00,4.48,21.56,5.2,11.95,0.28,12.74,7.466666666666668,21.56,21.56,Good,True,3,3
2020-06-11 04:00:00,4.65,22.55,4.39,12.06,0.28,12.34,7.750000000000001,22.55,22.55,Good,True,4,3
2020-06-11 05:00:00,5.69,16.46,4.4,12.21,0.28,12.39,9.483333333333334,16.46,16.46,Good,True,5,3
2020-06-11 06:00:00,5.43,15.62,7.9,10.89,0.29,12.25,9.05,15.62,15.62,Good,True,6,3
2020-06-11 07:00:00,5.54,22.86,8.82,11.94,0.3,11.92,9.233333333333334,22.86,22.86,Good,True,7,3
2020-06-11 08:00:00,6.11,29.3,5.51,12.97,0.31,11.7,10.183333333333334,29.3,29.3,Good,True,8,3
2020-06-11 09:00:00,4.17,24.34,6.15,10.16,0.34,11.8,6.95,24.34,24.34,Good,True,9,3
2020-06-11 10:00:00,5.64,19.6,8.6,13.59,0.35,11.84,9.4,19.6,19.6,Good,True,10,3
2020-06-11 11:00:00,8.58,22.13,12.45,15.78,0.38,12.19,14.3,22.13,22.13,Good,True,11,3
2020-06-11 12:00:00,11.43,27.74,11.97,18.24,0.37,11.84,19.05,27.74,27.74,Good,True,12,3
2020-06-11 13:00:00,11.67,32.41,10.1,19.04,0.35,11.56,19.45,32.41,32.41,Good,True,13,3
2020-06-11 14:00:00,11.9,32.22,10.61,15.01,0.34,11.63,19.833333333333336,32.22,32.22,Good,True,14,3
2020-06-11 15:00:00,11.57,70.76,8.72,14.22,0.31,11.5,19.283333333333335,70.76,70.76,Satisfactory,True,15,3
2020-06-11 16:00:00,6.73,37.4,8.19,11.86,0.3,13.34,11.216666666666669,37.4,37.4,Good,True,16,3
2020-06-11 17:00:00,5.48,28.92,8.93,11.68,0.29,13.59,9.133333333333335,28.92,28.92,Good,True,17,3
2020-06-11 18:00:00,7.33,29.85,8.64,12.39,0.29,13.7,12.216666666666667,29.85,29.85,Good,True,18,3
2020-06-11 19:00:00,6.25,35.88,9.24,10.94,0.3,13.65,10.416666666666668,35.88,35.88,Good,True,19,3
2020-06-11 20:00:00,40.73,33.68,9.11,10.08,0.32,15.63,67.4403448275862,33.68,67.4403448275862,Satisfactory,True,20,3
2020-06-11 21:00:00,17.14,26.0,10.76,8.66,0.35,13.6,28.56666666666667,26.0,28.56666666666667,Good,True,21,3
2020-06-11 22:00:00,9.24,26.05,10.08,8.84,0.35,13.77,15.4,26.05,26.05,Good,True,22,3
2020-06-11 23:00:00,7.53,22.4,10.48,6.93,0.39,13.77,12.55,22.4,22.4,Good,True,23,3
2020-06-12 00:00:00,12.12,36.55,10.74,5.84,0.39,14.04,20.2,36.55,36.55,Good,True,0,4
2020-06-12 01:00:00,12.59,33.75,9.42,6.28,0.37,13.95,20.983333333333334,33.75,33.75,Good,True,1,4
2020-06-12 02:00:00,12.35,35.5,9.71,6.18,0.37,14.05,20.583333333333332,35.5,35.5,Good,True,2,4
2020-06-12 03:00:00,13.25,41.99,9.88,5.86,0.36,13.95,22.083333333333336,41.99,41.99,Good,True,3,4
2020-06-12 04:00:00,11.6,29.21,8.33,6.1,0.36,16.15,19.333333333333332,29.21,29.21,Good,True,4,4
2020-06-12 05:00:00,9.43,32.93,9.83,5.54,0.38,16.11,15.716666666666667,32.93,32.93,Good,True,5,4
2020-06-12 06:00:00,11.28,27.92,10.34,5.52,0.34,13.87,18.8,27.92,27.92,Good,True,6,4
2020-06-12 07:00:00,11.73,31.39,8.48,5.91,0.36,13.36,19.55,31.39,31.39,Good,True,7,4
2020-06-12 08:00:00,12.99,36.58,8.49,6.16,0.39,13.61,21.650000000000002,36.58,36.58,Good,True,8,4
2020-06-12 09:00:00,12.65,35.45,7.25,6.82,0.37,15.89,21.083333333333336,35.45,35.45,Good,True,9,4
2020-06-12 10:00:00,10.01,31.63,9.44,8.9,0.37,16.11,16.683333333333334,31.63,31.63,Good,True,10,4
2020-06-12 11:00:00,10.34,28.8,10.51,11.99,0.37,14.37,17.233333333333334,28.8,28.8,Good,True,11,4
2020-06-12 12:00:00,17.73,31.78,15.47,16.2,0.41,11.51,29.55,31.78,31.78,Good,True,12,4
2020-06-12 13:00:00,11.39,35.72,12.51,16.46,0.42,15.65,18.983333333333334,35.72,35.72,Good,True,13,4
2020-06-12 14:00:00,9.06,31.65,11.97,27.77,0.39,11.12,15.100000000000001,31.65,31.65,Good,True,14,4
2020-06-12 15:00:00,5.59,25.25,9.22,16.43,0.34,9.91,9.316666666666666,25.25,25.25,Good,True,15,4
2020-06-12 16:00:00,5.85,31.52,9.66,18.71,0.33,9.43,9.75,31.52,31.52,Good,True,16,4
2020-06-12 17:00:00,7.59,34.19,13.69,18.99,0.31,11.11,12.65,34.19,34.19,Good,True,17,4
2020-06-12 18:00:00,10.01,32.97,14.08,13.91,0.32,9.82,16.683333333333334,32.97,32.97,Good,True,18,4
2020-06-12 19:00:00,11.36,36.36,13.13,12.02,0.33,11.62,18.933333333333334,36.36,36.36,Good,True,19,4
2020-06-12 20:00:00,5.99,24.76,13.04,9.71,0.37,18.45,9.983333333333334,24.76,24.76,Good,True,20,4
2020-06-12 21:00:00,5.66,21.59,12.81,8.47,0.41,16.49,9.433333333333334,21.59,21.59,Good,True,21,4
2020-06-12 22:00:00,7.23,22.51,14.55,6.12,0.48,11.29,12.05,22.51,22.51,Good,True,22,4
2020-06-12 23:00:00,13.21,32.62,16.04,5.41,0.51,16.01,22.01666666666667,32.62,32.62,Good,True,23,4
2020-06-13 00:00:00,16.26,33.84,14.99,5.83,0.48,10.15,27.100000000000005,33.84,33.84,Good,True,0,5
2020-06-13 01:00:00,10.99,30.23,14.18,5.62,0.47,18.42,18.316666666666666,30.23,30.23,Good,True,1,5
2020-06-13 02:00:00,12.38,29.65,12.59,5.51,0.47,10.69,20.633333333333336,29.65,29.65,Good,True,2,5
2020-06-13 03:00:00,17.62,32.33,13.23,5.75,0.49,19.08,29.36666666666667,32.33,32.33,Good,True,3,5
2020-06-13 04:00:00,20.94,33.72,11.49,7.93,0.46,16.47,34.900000000000006,33.72,34.900000000000006,Good,True,4,5
2020-06-13 05:00:00,22.54,35.8,10.41,7.48,0.46,16.32,37.56666666666667,35.8,37.56666666666667,Good,True,5,5
2020-06-13 06:00:00,13.99,32.02,10.93,6.92,0.44,18.56,23.316666666666666,32.02,32.02,Good,True,6,5
2020-06-13 07:00:00,13.98,31.3,10.77,7.33,0.43,15.81,23.3,31.3,31.3,Good,True,7,5
2020-06-13 08:00:00,13.13,27.82,9.19,8.79,0.39,15.92,21.883333333333336,27.82,27.82,Good,True,8,5
2020-06-13 09:00:00,10.18,21.88,9.18,11.4,0.37,15.95,16.96666666666667,21.88,21.88,Good,True,9,5
2020-06-13 10:00:00,7.33,19.8,11.09,13.3,0.39,15.74,12.216666666666667,19.8,19.8,Good,True,10,5
2020-06-13 11:00:00,9.29,22.54,12.32,14.26,0.39,15.55,15.483333333333333,22.54,22.54,Good,True,11,5
2020-06-13 12:00:00,8.87,20.18,11.47,14.33,0.39,17.92,14.783333333333333,20.18,20.18,Good,True,12,5
2020-06-13 13:00:00,6.08,21.26,11.49,14.03,0.36,17.72,10.133333333333335,21.26,21.26,Good,True,13,5
2020-06-13 14:00:00,6.44,21.21,11.53,14.16,0.37,15.51,10.733333333333334,21.21,21.21,Good,True,14,5
2020-06-13 15:00:00,9.24,31.89,12.22,14.3,0.32,9.27,15.4,31.89,31.89,Good,True,15,5
2020-06-13 16:00:00,3.77,26.34,14.15,14.19,0.3,9.23,6.283333333333333,26.34,26.34,Good,True,16,5
2020-06-13 17:00:00,6.86,32.0,13.39,13.4,0.29,9.22,11.433333333333334,32.0,32.0,Good,True,17,5
2020-06-13 18:00:00,5.3,34.31,13.7,9.02,0.33,9.01,8.833333333333334,34.31,34.31,Good,True,18,5
2020-06-13 19:00:00,6.39,32.24,14.9,8.64,0.34,9.51,10.65,32.24,32.24,Good,True,19,5
2020-06-13 20:00:00,8.41,30.17,14.99,10.76,0.35,9.12,14.016666666666667,30.17,30.17,Good,True,20,5
2020-06-13 21:00:00,5.52,25.49,13.68,10.19,0.35,8.81,9.2,25.49,25.49,Good,True,21,5
2020-06-13 22:00:00,5.91,19.07,13.45,8.51,0.4,10.67,9.850000000000001,19.07,19.07,Good,True,22,5
2020-06-13 23:00:00,7.14,20.87,12.98,9.52,0.38,9.13,11.9,20.87,20.87,Good,True,23,5
2020-06-14 00:00:00,7.42,20.85,11.92,8.34,0.37,9.19,12.366666666666667,20.85,20.85,Good,True,0,6
2020-06-14 01:00:00,5.16,18.3,12.09,8.52,0.38,9.57,8.600000000000001,18.3,18.3,Good,True,1,6
2020-06-14 02:00:00,8.0,14.74,12.38,6.96,0.4,10.46,13.333333333333334,14.74,14.74,Good,True,2,6
2020-06-14 03:00:00,8.46,18.9,13.75,7.96,0.37,9.85,14.100000000000001,18.9,18.9,Good,True,3,6
2020-06-14 04:00:00,5.56,16.77,13.03,6.66,0.4,9.65,9.266666666666666,16.77,16.77,Good,True,4,6
2020-06-14 05:00:00,7.12,23.36,18.67,5.79,0.41,9.89,11.866666666666667,23.36,23.36,Good,True,5,6
2020-06-14 06:00:00,11.76,28.62,15.79,6.04,0.41,11.59,19.6,28.62,28.62,Good,True,6,6
2020-06-14 07:00:00,11.22,32.74,13.71,6.57,0.43,10.47,18.700000000000003,32.74,32.74,Good,True,7,6
2020-06-14 08:00:00,12.41,35.12,12.67,6.66,0.44,11.73,20.683333333333334,35.12,35.12,Good,True,8,6
2020-06-14 09:00:00,10.74,24.81,11.53,6.94,0.44,10.4,17.900000000000002,24.81,24.81,Good,True,9,6
2020-06-14 10:00:00,11.52,25.93,13.23,7.87,0.44,10.61,19.2,25.93,25.93,Good,True,10,6
2020-06-14 11:00:00,12.14,29.81,16.46,10.79,0.46,10.4,20.233333333333334,29.81,29.81,Good,True,11,6
2020-06-14 12:00:00,12.34,33.51,18.47,13.6,0.45,10.46,20.566666666666666,33.51,33.51,Good,True,12,6
2020-06-14 13:00:00,11.56,27.49,15.42,15.92,0.4,10.13,19.26666666666667,27.49,27.49,Good,True,13,6
2020-06-14 14:00:00,20.0,24.71,15.25,15.88,0.39,11.1,33.333333333333336,24.71,33.333333333333336,Good,True,14,6
2020-06-14 15:00:00,6.18,20.49,11.15,14.71,0.37,7.4,10.3,20.49,20.49,Good,True,15,6
2020-06-14 16:00:00,5.09,26.11,10.08,13.34,0.32,9.48,8.483333333333334,26.11,26.11,Good,True,16,6
2020-06-14 17:00:00,4.71,23.03,9.6,13.78,0.3,9.69,7.8500000000000005,23.03,23.03,Good,True,17,6
2020-06-14 18:00:00,4.59,29.02,9.85,13.9,0.3,9.86,7.65,29.02,29.02,Good,True,18,6
2020-06-14 19:00:00,8.65,29.46,11.3,12.57,0.31,10.1,14.416666666666668,29.46,29.46,Good,True,19,6
2020-06-14 20:00:00,15.19,25.83,10.75,11.83,0.33,12.02,25.316666666666666,25.83,25.83,Good,True,20,6
2020-06-14 21:00:00,8.0,26.84,11.01,10.36,0.36,10.16,13.333333333333334,26.84,26.84,Good,True,21,6
2020-06-14 22:00:00,20.7,22.27,10.79,9.86,0.34,10.09,34.5,22.27,34.5,Good,True,22,6
2020-06-14 23:00:00,8.45,21.78,9.98,8.86,0.35,10.4,14.083333333333332,21.78,21.78,Good,True,23,6
2020-06-15 00:00:00,6.43,18.76,10.96,8.69,0.34,10.28,10.716666666666667,18.76,18.76,Good,True,0,0
2020-06-15 01:00:00,5.66,17.41,10.44,8.12,0.34,10.57,9.433333333333334,17.41,17.41,Good,True,1,0
